Model,A_SR,A_TPR,A_PPV,Accuracy,AUC,Acc_Drop_pp,DI_RACE,Race_Fair,DI_AGE,Age_Fair,DI_SEX,Sex_Fair,DI_ETH,Eth_Fair,Total_Fair
Standard,0.3,0.0,0.8,0.8763849404948494,0.9527140293046817,0.12917103542204877,0.6186928348229127,4,0.30787757640883906,2,0.7782729633964364,5,0.8359017177024198,7,18
Standard,0.3,0.4,0.0,0.8682995903278459,0.9527140293046817,0.9377060521224001,0.7261433771166323,3,0.44702689583733196,3,0.8247189986710027,7,0.872389287444999,7,20
Standard,0.3,0.4,0.4,0.8718666565779944,0.9527140293046817,0.5809994271075425,0.6873221881895986,3,0.4000954483948984,3,0.8131613615335331,7,0.8600693523913839,7,20
Standard,0.3,0.4,0.8,0.8741095845989212,0.9527140293046817,0.3567066250148687,0.640594405961227,3,0.36531320397306605,1,0.8038363562946155,7,0.8517655488512765,7,18
Standard,0.3,0.8,0.0,0.85576081199399,0.9527140293046817,2.191583885507986,0.8166279526401454,5,0.5730393640557533,3,0.8764613637708705,7,0.9060761710617151,7,22
Standard,0.3,0.8,0.4,0.8637759017651573,0.9527140293046817,1.390074908391259,0.7568939481144314,3,0.49621743514651806,3,0.8520255778736254,7,0.8887137935724191,7,20
Standard,0.3,0.8,0.8,0.8683590414320149,0.9527140293046817,0.9317609417054951,0.6950036678487947,3,0.43918188855106804,3,0.8358169139507977,7,0.8738705936441761,7,20
Standard,0.3,1.0,0.0,0.843297698701804,0.9527140293046817,3.437895214726583,0.8969132809629801,4,0.6920746689157338,1,0.9232095395483265,6,0.9379140896908318,7,18
Standard,0.3,1.0,0.4,0.8563174905148465,0.9527140293046817,2.135916033422336,0.8334376274706122,5,0.56610807259549,3,0.8815689788060592,7,0.9056005028730496,7,22
Standard,0.3,1.0,0.8,0.863473241598478,0.9527140293046817,1.4203409250591825,0.7354109727705234,3,0.4916965988912641,3,0.8576880973807551,7,0.8882505185629194,7,20
Standard,0.5,0.0,0.0,0.8674510609319771,0.9527140293046817,1.022558991709277,0.7258281739662157,3,0.4406068643593505,3,0.8189613400412731,7,0.8717012912787016,7,20
Standard,0.5,0.0,0.4,0.8705641369321069,0.9527140293046817,0.7112513916962993,0.6994042766617821,3,0.3967315496095199,1,0.8076784796230357,7,0.8602704497067353,7,18
Standard,0.5,0.0,0.8,0.8725584512446899,0.9527140293046817,0.511819960437998,0.6555416183196018,3,0.3621127053685792,1,0.7983884101665422,6,0.8505669991139984,7,17
Standard,0.5,0.4,0.0,0.8553716774939738,0.9527140293046817,2.230497335509607,0.7997362766513735,4,0.561432524072026,3,0.866245736547093,7,0.9017247766595303,7,21
Standard,0.5,0.4,0.4,0.8623869077859327,0.9527140293046817,1.528974306313713,0.7505252053710039,3,0.4905976110684518,3,0.8459842894303221,7,0.8856629688736114,7,20
Standard,0.5,0.4,0.8,0.8673267540778052,0.9527140293046817,1.0349896771264633,0.691876562513717,3,0.4337596858327044,3,0.829348448245184,7,0.8731923941211035,7,20
Standard,0.5,0.8,0.0,0.8237382854301558,0.9527140293046817,5.393836541891406,0.9600017371225142,4,0.8256981128418734,3,0.9798545915165412,5,0.9837738110158035,7,19
Standard,0.5,0.8,0.4,0.8457514079102396,0.9527140293046817,3.1925242938830256,0.8595936415506477,4,0.6488121810013459,1,0.9087255421827657,6,0.9270688443756698,7,18
